pred_gap,fail
0.7809227,0
0.7809757,0
0.78148973,0
0.781866,0
0.78199166,0
0.7821028,0
0.7821206,0
0.7822087,0
0.7827951,0
0.7829107,0
0.7835629,0
0.7836256,0
0.78378963,0
0.7839962,0
0.7841501,0
0.78415036,0
0.78419024,0
0.784219,0
0.78435576,0
0.7844862,0
0.7846182,0
0.78472364,0
0.7847585,0
0.7847668,0
0.784927,0
0.78493685,0
0.784952,0
0.78501624,0
0.7850493,0
0.785463,0
0.78571755,0
0.7860278,0
0.7863583,0
0.78648615,0
0.7865772,0
0.7866417,0
0.78681976,0
0.7869073,0
0.78696245,0
0.78734607,0
0.7874103,0
0.7874354,0
0.7874848,0
0.7875622,0
0.7875687,0
0.7877177,0
0.7877904,0
0.78792477,0
0.787989,0
0.78802764,0
0.7880741,0
0.7882334,0
0.78824514,0
0.7884043,0
0.78851163,0
0.7887472,0
0.7888499,0
0.7888729,0
0.78906345,0
0.78919405,0
0.7892957,0
0.7895161,0
0.78961235,0
0.78984666,0
0.79000163,0
0.79005885,0
0.7901901,0
0.79023004,0
0.79043573,0
0.7904588,0
0.79051346,0
0.79058665,1
0.7906487,0
0.79095197,0
0.79104203,0
0.7910436,0
0.7911334,0
0.7911842,0
0.7912012,0
0.7913746,0
0.7915359,0
0.7918824,0
0.79196,0
0.79213536,0
0.79241747,0
0.79270065,0
0.79272664,0
0.7930573,1
0.7931171,0
0.7931448,0
0.7931733,0
0.79332024,0
0.7939513,0
0.7942272,0
0.7942756,0
0.7942816,0
0.7943456,0
0.7944858,0
0.7944954,0
0.7948573,0
0.7950289,1
0.79503846,0
0.7952524,0
0.79547393,0
0.79564166,0
0.7957735,0
0.79578817,0
0.7961757,0
0.796183,1
0.7962788,0
0.7964481,0
0.79648995,0
0.7966045,0
0.79661924,0
0.79674244,0
0.79685766,0
0.796888,0
0.79694265,0
0.7970065,0
0.79726624,0
0.797302,0
0.79731905,0
0.79731977,0
0.7973263,0
0.7974721,0
0.7975016,0
0.79756045,0
0.7976085,0
0.7976309,0
0.7979205,0
0.7979878,0
0.79804987,0
0.798235,0
0.7983823,0
0.7984868,0
0.79860824,0
0.7987856,0
0.7988533,0
0.7991697,0
0.7991857,0
0.7996179,0
0.7996607,0
0.7997608,0
0.7997652,0
0.79977626,0
0.79977894,0
0.7998006,0
0.79986876,0
0.7999368,0
0.80013156,0
0.80022097,0
0.8003756,0
0.8005167,0
0.8007035,0
0.8007258,0
0.8009991,0
0.801453,0
0.8015645,0
0.8016374,0
0.80186677,0
0.8019166,0
0.80238795,1
0.80260545,0
0.80283594,0
0.80293715,0
0.8033599,0
0.8034278,0
0.80353415,0
0.80375516,0
0.8037865,0
0.80397284,0
0.8041297,0
0.80420804,0
0.8042568,0
0.8047526,0
0.80492455,0
0.8053016,0
0.805441,0
0.80545557,0
0.8056551,0
0.8057917,0
0.8059101,0
0.805977,0
0.80617166,0
0.80644333,0
0.80695045,0
0.80695814,0
0.8072456,0
0.8073878,0
0.8075012,0
0.80750597,0
0.8076691,0
0.8076961,0
0.80771077,0
0.8079157,0
0.80801076,0
0.80826974,0
0.8082752,0
0.8082781,0
0.80836356,0
0.80866987,0
0.8087242,0
0.80943584,0
0.80951107,0
0.8098382,0
0.80990475,0
0.81013143,0
0.81029713,0
0.8104154,0
0.81048805,0
0.81055003,0
0.81060994,0
0.8106141,0
0.8107519,0
0.81088996,0
0.81103617,0
0.8116588,0
0.81170154,1
0.81189686,0
0.8123299,0
0.81235135,0
0.8124587,0
0.81252766,0
0.81258357,0
0.81266946,0
0.8126924,0
0.812795,0
0.8134333,0
0.81392276,0
0.8140601,0
0.81495553,0
0.81513476,0
0.8154701,0
0.8155919,0
0.81563216,0
0.81591296,0
0.81593794,0
0.8164223,0
0.8174437,0
0.81745213,0
0.81768894,0
0.8177848,0
0.817822,0
0.81792325,0
0.81794226,0
0.8179708,0
0.818051,0
0.8181231,0
0.8182061,0
0.8184234,0
0.8187207,0
0.81885797,0
0.8189416,0
0.8193191,0
0.8193388,0
0.81946266,0
0.8195264,0
0.8198514,0
0.81992453,0
0.8203191,0
0.820326,0
0.8203597,0
0.820665,0
0.82078254,0
0.82096535,0
0.8210918,0
0.8213191,0
0.8213589,0
0.8213604,0
0.8215964,0
0.82165134,0
0.8221082,0
0.8225787,0
0.82297087,0
0.8231473,0
0.82325345,0
0.82338834,0
0.8234511,0
0.8235454,0
0.8236355,0
0.8237074,0
0.82377523,0
0.823918,0
0.8239263,0
0.82402235,0
0.82402825,0
0.8241291,0
0.8242952,0
0.82434237,0
0.8246776,0
0.82478863,0
0.82480663,0
0.8248202,0
0.82486606,0
0.8254524,0
0.8256685,0
0.8257308,0
0.8257716,0
0.8264201,0
0.8265204,0
0.8267586,0
0.82705426,0
0.827273,0
0.82752347,0
0.8277322,0
0.8278272,0
0.8279881,0
0.82818913,0
0.8285526,0
0.82891,0
0.8290396,0
0.8290742,0
0.8290793,0
0.8294147,0
0.82947016,0
0.8297523,0
0.8298939,0
0.8302558,0
0.8303926,0
0.8306955,0
0.8307172,0
0.8308248,0
0.83105975,0
0.83111286,0
0.83118606,0
0.83126307,0
0.83137894,0
0.8314661,0
0.83151543,0
0.83151865,0
0.8315505,0
0.8316424,0
0.8322307,1
0.8322941,0
0.8324039,0
0.83273053,0
0.8332802,0
0.83372754,0
0.8339095,0
0.83420134,0
0.8343072,0
0.83458877,0
0.83534366,0
0.8355582,0
0.8358239,0
0.8358283,0
0.83588827,1
0.8362855,0
0.8366035,0
0.83669734,0
0.8369048,0
0.83704567,0
0.8371028,1
0.8371177,0
0.83717084,0
0.8372537,0
0.83735424,0
0.8376729,0
0.8377472,0
0.8378873,0
0.83789575,0
0.8380772,0
0.8382073,0
0.83852416,0
0.8385569,0
0.8386189,0
0.8386565,0
0.83871335,0
0.8387328,0
0.8387364,0
0.83878726,0
0.838975,0
0.83904916,0
0.83951676,0
0.8396997,0
0.84012866,0
0.8401748,0
0.84024155,0
0.8403175,0
0.8403401,0
0.8405194,0
0.8405274,0
0.8407765,0
0.84096575,0
0.84105897,0
0.8411695,0
0.8415568,0
0.84159493,0
0.8416152,0
0.84175515,0
0.84176457,0
0.84176797,0
0.8417884,0
0.84232455,0
0.84232795,0
0.8424717,0
0.8425253,0
0.842532,0
0.84260345,0
0.8426916,0
0.8428694,0
0.843122,0
0.84313166,0
0.8433821,0
0.84364045,0
0.84384555,1
0.8439634,0
0.8441267,0
0.8443102,0
0.8444163,1
0.8444779,0
0.8447757,0
0.84482944,0
0.84569615,0
0.8457982,0
0.84593004,0
0.8460442,0
0.8461746,0
0.84626484,0
0.8463341,1
0.8466779,0
0.8467275,0
0.8468443,0
0.84701633,0
0.84714186,0
0.84714216,0
0.8475556,0
0.8475908,0
0.8476729,0
0.8477173,0
0.8477303,0
0.8480386,1
0.84817713,0
0.84818053,0
0.8482568,0
0.8486636,0
0.84895754,1
0.8491041,0
0.8491639,0
0.84925246,0
0.84960294,0
0.84975207,0
0.8498133,0
0.8498539,0
0.8501117,1
0.85018015,0
0.8502646,0
0.8503516,0
0.850426,0
0.8505132,0
0.8506383,0
0.8515542,0
0.8516053,0
0.8517827,0
0.8517864,0
0.8517964,0
0.851979,0
0.85204387,0
0.8522414,0
0.8528254,0
0.8528348,0
0.8535124,0
0.85359484,1
0.8539088,0
0.8539316,0
0.8539475,0
0.8543582,0
0.8545156,0
0.85452354,1
0.8549328,0
0.8550625,0
0.855179,0
0.85523,0
0.8554629,0
0.855743,0
0.8558455,1
0.8560076,1
0.85648215,0
0.85671717,0
0.85673964,0
0.85685015,0
0.85696095,0
0.856991,0
0.8570033,0
0.85708153,0
0.85715896,0
0.85746545,0
0.85747397,0
0.8575635,0
0.85774225,0
0.8578421,0
0.8582314,0
0.85824126,0
0.85891426,0
0.8591809,0
0.8592129,0
0.8596854,0
0.85992026,0
0.85995996,0
0.85996485,0
0.86057186,0
0.8606454,0
0.86085343,0
0.86090213,0
0.8609576,0
0.8610804,0
0.86135864,0
0.86148846,0
0.8615429,0
0.86171025,0
0.861868,0
0.86201006,0
0.8621118,0
0.86234134,0
0.86239696,0
0.8624409,0
0.8626239,0
0.86271393,0
0.8628224,0
0.86287373,0
0.86311436,0
0.8631684,0
0.86335504,0
0.86346316,0
0.86371416,0
0.8638469,0
0.86387455,0
0.86389214,0
0.8640602,0
0.8640727,0
0.86428314,0
0.864388,0
0.8645319,0
0.8645793,0
0.8647401,0
0.8652514,0
0.86578435,0
0.865915,0
0.8659709,0
0.86607826,0
0.8660844,0
0.86623883,0
0.8665428,0
0.86656123,0
0.8666255,0
0.8668163,0
0.8669461,0
0.867191,0
0.86726314,0
0.8676866,0
0.86789805,0
0.86826324,0
0.86900175,0
0.86909115,0
0.8691834,0
0.8693869,0
0.8697159,0
0.86972946,0
0.869738,0
0.8698585,0
0.8700987,0
0.87021077,0
0.8702333,0
0.87028646,0
0.870326,0
0.8704061,0
0.87049043,0
0.8706603,0
0.8710232,0
0.87176204,0
0.87180907,0
0.8719646,0
0.87198913,1
0.8720435,0
0.87214524,0
0.8724517,0
0.87256515,0
0.87257004,0
0.87292445,0
0.8729718,0
0.87313205,0
0.8734755,0
0.8738058,0
0.8740006,0
0.8740053,0
0.8743335,0
0.8744007,1
0.87446594,0
0.8745545,0
0.8746327,0
0.8746444,0
0.8748275,0
0.87499976,0
0.87508374,0
0.87534416,0
0.87557024,0
0.8757475,0
0.87579596,0
0.8763386,0
0.87639624,0
0.8766834,0
0.8767959,0
0.87680507,0
0.87698233,0
0.8772373,0
0.8775749,0
0.87801087,0
0.878171,0
0.8782044,0
0.87825036,0
0.87832814,0
0.87871367,0
0.87888765,0
0.87902606,0
0.8792584,0
0.8794225,0
0.87953144,0
0.87958527,0
0.8796865,0
0.8798805,0
0.8799263,0
0.88009655,0
0.880154,0
0.8801953,0
0.88021606,0
0.8804817,0
0.8805047,0
0.88055444,0
0.88055456,0
0.880685,0
0.8808544,0
0.8809542,0
0.88109374,0
0.8811505,0
0.8811928,0
0.88138354,0
0.8818331,0
0.88201,0
0.8821825,0
0.88240355,0
0.8824465,0
0.88274485,0
0.8827508,0
0.88306344,0
0.88378716,0
0.8840637,0
0.8844636,0
0.88451743,0
0.88478947,0
0.884819,0
0.8849497,0
0.8850266,0
0.8852807,0
0.88531494,0
0.8855282,0
0.8855768,0
0.8855872,0
0.8857672,0
0.88579035,0
0.8862408,0
0.88628334,0
0.8870108,0
0.887607,0
0.8876996,0
0.8877298,0
0.8879094,0
0.8879695,0
0.8880429,0
0.8883685,0
0.88870054,0
0.88876206,0
0.8888025,0
0.88890624,0
0.88905156,0
0.88920164,0
0.88930464,0
0.88961226,0
0.8896524,0
0.8896873,0
0.88984895,0
0.8898916,0
0.89001566,1
0.89017975,1
0.890236,0
0.89025307,0
0.89039654,0
0.89067864,0
0.8908975,0
0.891101,0
0.891116,0
0.8913602,0
0.8913726,0
0.89150465,0
0.8919885,0
0.89215255,0
0.89227986,0
0.8927267,0
0.8928915,0
0.8930523,0
0.89305747,0
0.8931334,0
0.89336205,0
0.8933891,0
0.89365745,0
0.8936848,0
0.8942028,0
0.8943391,0
0.8945731,0
0.8950696,0
0.89521813,0
0.89526474,0
0.8952881,0
0.8954085,1
0.8954811,0
0.89576757,0
0.89580923,0
0.8960024,0
0.8960988,0
0.8962395,0
0.89625883,0
0.8962704,0
0.8963498,0
0.8968748,0
0.8972095,0
0.89735866,0
0.8974254,0
0.8974563,0
0.8979785,0
0.89804107,0
0.89813745,0
0.8981402,0
0.8983878,0
0.89854133,0
0.89916766,0
0.8991763,0
0.89932734,0
0.8993596,0
0.8994092,0
0.8996376,0
0.8998648,0
0.9005008,0
0.90062547,0
0.90071297,0
0.9007138,0
0.90086657,0
0.9012004,0
0.9014793,0
0.9018668,0
0.90192765,0
0.9026104,0
0.9033209,0
0.90360135,0
0.90373147,0
0.90377027,0
0.9037808,0
0.9041194,0
0.9042063,0
0.9043661,0
0.9044001,0
0.9044361,0
0.904481,0
0.90464187,0
0.90471834,0
0.9047413,1
0.9048738,0
0.9051486,0
0.9058293,0
0.90598553,0
0.9065078,0
0.9070596,0
0.90707546,0
0.90731144,0
0.90745646,0
0.90753126,0
0.90758735,0
0.90761876,0
0.9077765,0
0.9083256,0
0.90882444,0
0.90919447,0
0.909212,0
0.90922356,0
0.9093574,0
0.9093819,0
0.9095953,0
0.909673,0
0.9096888,0
0.909695,0
0.9097787,0
0.9098784,0
0.909916,0
0.9100671,0
0.91016006,1
0.9102199,0
0.91062844,0
0.9107776,0
0.910779,0
0.91078,0
0.9110535,0
0.9113584,0
0.91147393,0
0.9117446,0
0.9117861,0
0.9127357,0
0.9128026,0
0.9131001,0
0.91310173,0
0.91323966,0
0.9133453,0
0.91344905,0
0.9134799,0
0.9136046,1
0.9144819,0
0.9146952,0
0.91470575,0
0.9148172,0
0.9148292,0
0.9149291,0
0.9149778,0
0.91539526,0
0.91544926,0
0.9155856,0
0.9156129,0
0.9156796,0
0.9157553,0
0.9159831,0
0.91607213,0
0.91662234,0
0.91666293,0
0.9168513,1
0.9169524,0
0.9171461,0
0.91758376,0
0.91772103,0
0.9178773,0
0.9185221,0
0.918603,0
0.91864103,0
0.91882354,0
0.9188237,0
0.9190912,0
0.91933286,0
0.91935986,0
0.9195268,0
0.9195496,0
0.91989267,1
0.92001337,0
0.92031336,0
0.92046773,0
0.9206297,0
0.92099917,0
0.9210495,0
0.921098,0
0.9211534,0
0.92118716,0
0.9213902,0
0.9215484,0
0.9217164,0
0.9217997,0
0.92231417,0
0.92263997,1
0.92270565,0
0.92273784,0
0.92323524,1
0.92335904,0
0.92339313,0
0.9233978,0
0.92363274,0
0.9240062,1
0.9241892,0
0.9241916,0
0.9244673,0
0.92446744,0
0.9245082,0
0.9246933,0
0.9247812,0
0.92490435,0
0.92530864,0
0.9256444,0
0.92576104,0
0.9258045,0
0.9259708,0
0.9260544,0
0.92619973,0
0.9262967,0
0.9265084,0
0.9266602,0
0.92685187,0
0.92703485,0
0.9271449,1
0.92722094,0
0.92771816,0
0.92774034,0
0.9281529,0
0.92820424,0
0.9282571,0
0.9283472,0
0.92875105,0
0.928921,0
0.9289365,0
0.9290549,0
0.9293139,0
0.92931646,0
0.929381,0
0.92987144,0
0.92999184,0
0.930003,0
0.9300356,0
0.93005127,0
0.93047535,0
0.93056023,0
0.93078154,0
0.93085325,0
0.9311195,0
0.9312239,0
0.93123126,0
0.93154806,0
0.93156224,0
0.9322224,0
0.9325112,0
0.9326345,0
0.9327649,0
0.932787,0
0.93287534,0
0.9330252,0
0.93311536,0
0.93315995,0
0.9332278,0
0.93327034,0
0.9333358,0
0.93348074,0
0.9335498,0
0.93362236,1
0.93369794,0
0.93393534,0
0.9341897,0
0.9342802,0
0.93481714,0
0.934857,0
0.9348582,0
0.935001,0
0.93506944,0
0.9351437,0
0.9355516,1
0.9357659,0
0.93579715,0
0.9358262,0
0.93584347,0
0.93639874,0
0.9369339,0
0.9369487,0
0.93733454,0
0.93754876,0
0.93804,0
0.9381126,0
0.9386662,0
0.9390701,0
0.93922514,0
0.9392433,0
0.93926436,0
0.9394327,0
0.93948185,0
0.9396788,0
0.9397812,0
0.94008297,0
0.9402546,0
0.9403484,0
0.94037986,0
0.940514,0
0.9406217,0
0.940637,0
0.94083035,0
0.9408482,0
0.9411798,0
0.94128764,0
0.9414693,0
0.9416292,0
0.94174516,0
0.94199944,0
0.9422587,0
0.94227135,0
0.94235116,0
0.9424411,0
0.94251907,0
0.9425207,1
0.9426067,0
0.94304353,0
0.94306403,0
0.943196,0
0.9433675,0
0.9437822,0
0.9438389,0
0.9439488,0
0.9440443,0
0.94419426,0
0.9442145,0
0.9442977,0
0.9445863,0
0.9449028,0
0.9450479,0
0.9450895,0
0.945176,0
0.94531506,0
0.94534004,0
0.94548637,0
0.9454907,0
0.9455025,0
0.94553477,0
0.94554394,0
0.9458307,0
0.94603294,0
0.9461661,0
0.94636583,1
0.94645596,0
0.94666874,0
0.94668365,0
0.9470093,0
0.947175,0
0.9482995,0
0.9483895,0
0.94850457,0
0.9488301,0
0.9489506,0
0.9491605,0
0.94953185,0
0.94975173,0
0.9497876,0
0.9498334,0
0.9498844,0
0.95010895,0
0.9502594,0
0.95032734,0
0.95062155,0
0.95066893,0
0.9506866,0
0.9507628,0
0.95097363,0
0.9511949,0
0.9513534,0
0.9516705,0
0.95178807,1
0.95225245,0
0.95234,0
0.95245486,0
0.9525631,0
0.95338273,0
0.9535893,0
0.9539191,0
0.9540749,0
0.9541211,0
0.95415694,0
0.9542497,0
0.9543123,1
0.9543145,0
0.95558715,0
0.9559875,0
0.9560064,1
0.9560129,0
0.95612735,0
0.9562024,0
0.9562799,0
0.9564805,0
0.956499,0
0.9565227,1
0.9566567,1
0.9567301,0
0.9569706,0
0.95697963,0
0.95705265,0
0.95709175,0
0.9571114,0
0.9571358,0
0.9571439,0
0.95739263,0
0.95788896,0
0.95793676,0
0.9580466,0
0.9584825,0
0.9586724,0
0.958863,0
0.95954484,0
0.95966035,0
0.95967895,0
0.95984846,0
0.9601289,0
0.9602479,0
0.96034086,0
0.9607638,0
0.9609035,0
0.9609529,0
0.9609568,0
0.9609891,0
0.9610047,0
0.9610842,0
0.9611808,0
0.96126425,0
0.96141785,0
0.961661,0
0.96177274,0
0.961788,0
0.9618433,1
0.962022,0
0.9623531,0
0.9624238,0
0.9625518,0
0.9625776,0
0.96271884,0
0.9628166,0
0.96310633,0
0.96328276,0
0.96334803,0
0.96353614,0
0.96377575,0
0.9638944,1
0.963981,0
0.9640603,0
0.9642345,0
0.964422,0
0.96442676,0
0.96447206,0
0.9648601,0
0.9651925,0
0.9656205,0
0.9657776,0
0.9662494,0
0.9664851,0
0.9667674,0
0.9669014,1
0.9672295,0
0.96731114,0
0.96735394,0
0.96737754,0
0.9674197,0
0.9675287,0
0.96757674,0
0.9676534,0
0.9677186,0
0.9679117,0
0.9679459,0
0.9681828,0
0.9682105,0
0.9683421,0
0.9686523,0
0.968888,0
0.96919876,0
0.9692957,0
0.96942234,0
0.9695787,0
0.9697365,1
0.96983147,0
0.96998477,0
0.9700941,0
0.97022265,0
0.97033596,0
0.9703714,0
0.9703867,0
0.9705017,0
0.9707835,0
0.97084767,0
0.9708786,0
0.97088045,0
0.970926,0
0.9713406,0
0.9714385,0
0.9714973,0
0.9715084,0
0.9723159,0
0.972402,0
0.9724079,0
0.97242546,0
0.97248125,0
0.9727195,0
0.97278386,0
0.97286606,0
0.97288996,0
0.9728921,0
0.97293067,0
0.97328615,0
0.973349,0
0.97354156,1
0.9738722,0
0.9741184,0
0.97413373,0
0.97450197,0
0.97463495,0
0.9754262,0
0.97562134,0
0.97579354,0
0.97593075,0
0.9759841,0
0.9763446,0
0.9765878,0
0.976686,0
0.976771,0
0.9770783,0
0.977083,0
0.97717667,0
0.9772322,0
0.9773947,0
0.9774833,0
0.9775374,0
0.9776095,0
0.9776203,0
0.9776255,0
0.9781536,0
0.9782008,0
0.97831786,0
0.9788852,0
0.9790163,0
0.9792132,0
0.979262,0
0.97984356,0
0.979859,0
0.9798652,0
0.97997975,1
0.98007005,0
0.9801323,0
0.98025274,0
0.98031265,0
0.98040044,0
0.9804783,0
0.9805427,0
0.98080266,0
0.9808336,0
0.98115456,0
0.9811876,0
0.9813764,0
0.98159784,0
0.9818185,0
0.9820391,0
0.9824302,0
0.9824667,0
0.98254156,0
0.98257333,0
0.9826728,0
0.98302186,0
0.9830939,1
0.9831445,0
0.98319066,0
0.9831971,0
0.98322374,1
0.98325837,0
0.9833714,0
0.9834093,0
0.9834417,0
0.98347,1
0.98362464,1
0.9837625,0
0.9838747,0
0.9841005,0
0.98425305,0
0.98428047,0
0.9845391,0
0.98516655,0
0.98537934,0
0.9860414,0
0.98660886,0
0.9866804,0
0.98677385,0
0.98706585,0
0.9874347,0
0.9877029,0
0.9878262,0
0.9881104,0
0.98832893,0
0.98842144,0
0.98857653,0
0.9895748,0
0.98959553,0
0.98998487,0
0.99008226,0
0.99019384,0
0.9902304,0
0.9905342,0
0.9907962,0
0.99084663,0
0.9910946,0
0.99115694,0
0.9912709,0
0.9912719,0
0.9913183,0
0.9914932,0
0.99155134,0
0.99160045,0
0.9920699,0
0.9923307,0
0.9924008,0
0.9924252,0
0.9925631,1
0.99269533,0
0.9930397,0
0.9931757,0
0.9935713,0
0.99357843,0
0.99388754,0
0.9939766,0
0.9940711,0
0.9943396,0
0.9944855,0
0.99472564,0
0.99485415,0
0.99507993,0
0.9950969,0
0.9951049,0
0.9951787,0
0.9952119,1
0.9952151,0
0.9952415,0
0.99541795,0
0.99565303,0
0.99587554,0
0.99588776,0
0.995888,0
0.9960241,0
0.9961416,0
0.9963051,0
0.9965987,0
0.99671775,0
0.99709415,0
0.9973999,0
0.9976237,0
0.997839,0
0.9983494,0
0.99902403,0
0.99922764,0
0.99935555,0
0.9993678,0
0.9997173,0
0.99979424,0
1.0000457,0
1.0001253,0
1.0003465,0
1.0004032,0
1.0005115,0
1.0006211,0
1.0011555,0
1.0013599,0
1.0013874,0
1.0013981,0
1.0015774,0
1.0017965,0
1.0019591,0
1.0019855,0
1.0020465,0
1.0026104,0
1.0026962,0
1.0028784,0
1.0030587,0
1.0030859,0
1.0032468,0
1.003262,0
1.0034242,0
1.0035512,0
1.0037812,0
1.0039796,0
1.0041426,0
1.0041912,0
1.0042564,0
1.0043099,0
1.0043948,0
1.0043997,0
1.0045512,0
1.0047563,0
1.0049976,0
1.0051193,0
1.0057807,0
1.0058801,0
1.0058917,0
1.0059811,0
1.006134,0
1.0061742,0
1.0061889,0
1.0062292,0
1.0063072,0
1.006556,0
1.0070271,0
1.0073127,0
1.0074526,0
1.0075034,0
1.0076652,0
1.0076928,0
1.0078478,0
1.0078588,0
1.007911,0
1.0080284,0
1.0084273,0
1.0087678,0
1.0090194,0
1.0092251,0
1.009237,0
1.009276,0
1.0094224,0
1.009562,0
1.0098841,0
1.0099256,0
1.010035,0
1.0100917,0
1.0100975,0
1.0102003,0
1.0103439,0
1.0103946,0
1.0106618,0
1.0109354,0
1.011067,0
1.0111467,0
1.0112236,0
1.0118413,0
1.0120035,0
1.0121423,0
1.0126659,0
1.0126939,0
1.0128632,0
1.0130192,0
1.0138134,0
1.0138153,0
1.0140167,0
1.0140283,0
1.0141033,0
1.0141219,0
1.0141894,0
1.0149139,0
1.0155859,0
1.0155963,0
1.0159106,0
1.0161027,0
1.0162185,0
1.0162243,0
1.0162901,0
1.0162927,0
1.0163188,0
1.0167333,0
1.016859,0
1.0176117,0
1.0176605,0
1.0177841,0
1.0179124,0
1.0179703,0
1.0181992,0
1.0182259,0
1.0183923,0
1.0186554,0
1.018785,1
1.0189472,0
1.0191973,0
1.0194836,0
1.0195841,0
1.0196967,0
1.0200236,0
1.0201114,0
1.0202795,0
1.0207685,0
1.0210149,0
1.0210619,0
1.0213168,0
1.0213926,0
1.0214581,0
1.0217696,0
1.0220367,0
1.022061,0
1.0222286,0
1.0223516,0
1.0225811,0
1.0227722,0
1.0232852,0
1.0235437,0
1.023563,0
1.0235745,0
1.0237437,1
1.0239363,0
1.0240685,1
1.0240945,0
1.0243244,0
1.0243614,0
1.0243703,0
1.0244735,0
1.0244783,0
1.0246316,0
1.025145,0
1.0255039,0
1.0255498,0
1.0255712,0
1.0256176,0
1.0256478,0
1.0258952,0
1.0261213,0
1.0261768,0
1.0262716,0
1.0264182,0
1.0268168,0
1.0273318,0
1.027413,0
1.0274245,0
1.0276142,0
1.02783,0
1.0278702,0
1.0279195,0
1.0281308,0
1.0281956,0
1.0282416,0
1.0286005,0
1.028647,0
1.0286827,0
1.0289253,0
1.0290138,0
1.0291045,0
1.0295359,0
1.0295402,0
1.0296366,0
1.0296558,0
1.0296674,0
1.0297521,0
1.0298028,0
1.0299436,0
1.0300094,0
1.0300759,0
1.030261,0
1.0303609,0
1.030375,0
1.0305773,0
1.0311441,0
1.031376,0
1.0317156,0
1.0317632,0
1.0317825,0
1.0321897,0
1.032326,0
1.0323563,0
1.0323589,0
1.032603,0
1.032835,0
1.0330198,0
1.033069,0
1.0330713,0
1.0337296,0
1.0338805,0
1.0339428,0
1.0342358,0
1.0347391,0
1.0347556,0
1.0351298,0
1.0354699,0
1.0355068,0
1.0355437,0
1.0360336,0
1.0360546,0
1.0361862,0
1.0365653,0
1.0367225,0
1.0368075,0
1.0368409,0
1.036884,0
1.0369314,0
1.0370058,0
1.0375457,0
1.03804,0
1.0382982,0
1.038325,0
1.0383307,0
1.038471,0
1.0386845,0
1.0386953,0
1.0388302,0
1.039473,0
1.0394932,0
1.0396307,0
1.0396519,0
1.040059,0
1.0401051,0
1.0402588,0
1.0403255,0
1.0404865,0
1.0405629,1
1.0406156,0
1.0407659,0
1.0408885,0
1.0414338,0
1.0415037,0
1.0420895,0
1.0428029,0
1.0428227,0
1.0428258,0
1.0431236,0
1.0432297,0
1.043252,0
1.0436051,0
1.0436308,0
1.044385,0
1.04455,0
1.0446134,0
1.0448451,0
1.0448492,0
1.0448875,0
1.0449334,0
1.0449591,0
1.0453142,0
1.0455371,0
1.0455947,0
1.0455998,0
1.0456638,0
1.04585,0
1.0459849,0
1.0461478,0
1.0463313,0
1.0464315,0
1.0465586,0
1.0467231,0
1.046854,0
1.0470594,0
1.0472393,0
1.0472598,0
1.0473778,0
1.0477569,0
1.0477996,1
1.0478358,0
1.048412,0
1.0484992,0
1.0485069,0
1.0487425,0
1.048823,0
1.0490711,0
1.049358,0
1.0493913,0
1.0494561,0
1.049473,0
1.0495878,0
1.0496505,1
1.0498196,1
1.0498272,0
1.0502712,0
1.0503578,0
1.0503783,0
1.0508273,0
1.0512537,0
1.0513496,0
1.0516943,0
1.0523012,0
1.0523207,0
1.052642,0
1.0526555,0
1.0527227,0
1.0527749,0
1.0528705,0
1.0528734,0
1.0536804,1
1.0537261,0
1.053885,0
1.0541723,0
1.0543472,1
1.0547304,0
1.0549453,0
1.0550692,0
1.0555199,0
1.0557723,0
1.055773,0
1.0558529,0
1.0558869,0
1.0559286,0
1.0561824,0
1.0562065,0
1.056317,0
1.056348,1
1.0564626,0
1.0565141,0
1.0566838,0
1.0568006,0
1.0569383,0
1.0570828,0
1.0573736,0
1.0575728,0
1.0576762,0
1.0578411,0
1.0578711,0
1.058666,0
1.0595931,0
1.0596147,0
1.0599948,0
1.0601467,0
1.0602664,0
1.0603441,0
1.0604384,0
1.0604479,0
1.0606687,0
1.060693,0
1.060889,0
1.0612904,0
1.061297,1
1.0613102,0
1.0615225,0
1.0619527,0
1.0621637,0
1.0624069,0
1.0625844,0
1.0626856,0
1.0626893,0
1.062763,0
1.0628157,0
1.0629085,0
1.0632219,0
1.0634291,1
1.0636766,0
1.0641978,0
1.0642462,0
1.0646465,0
1.0646569,0
1.0646901,0
1.0648041,0
1.0648549,0
1.065036,0
1.0655957,0
1.0656339,0
1.065709,0
1.0663232,0
1.0665973,0
1.0666115,0
1.0668694,0
1.0673649,0
1.0674229,0
1.0676115,0
1.0676895,0
1.0677814,0
1.0679016,0
1.0679598,0
1.0679651,0
1.068037,0
1.0685923,0
1.0687224,0
1.0687339,0
1.0690607,0
1.0697813,0
1.0698133,0
1.0702534,0
1.0702988,0
1.0703828,0
1.0704627,0
1.0705826,0
1.0705949,0
1.0706756,0
1.0707325,0
1.0710738,0
1.0711244,0
1.0713909,0
1.0713984,0
1.0716844,0
1.0720074,0
1.0722994,0
1.0726401,0
1.0726585,0
1.072754,0
1.0730604,0
1.07307,0
1.0734471,0
1.0739348,0
1.0739609,0
1.0743191,0
1.0743909,0
1.0748643,0
1.0750599,0
1.0758334,0
1.076305,0
1.0764171,0
1.0765814,0
1.0767722,0
1.0768058,0
1.0768359,0
1.0768837,0
1.0772538,0
