Enhancer_ID,LABEL_Specificity,ON_target,max_subclass_primary,gap,max_scaled_acc_mouse,gini_index,GC.content,accessibility_mouse
AiE2069m,No_Labeling,0,Sncg,1.903700351715088,4.555464595121,0.521034974962415,44.2260442260442,18.6988704800606
AiE2081m,No_Labeling,0,Vip,9.040760040283203,4.67752071655096,0.73976331476185,38.4126984126984,35.1957398783414
AiE2085m,No_Labeling,0,Vip,2.450150966644287,3.7251027329275,0.60607877250807,41.6870415647922,13.1364382077008
AiE2088m,No_Labeling,0,Vip,0.6582417488098145,4.60360081408865,0.803459130917471,29.7225891677675,20.1590623129159
AiE2090m,No_Labeling,0,L6b,3.5671393871307373,4.62853107671595,0.665841022083414,34.4298245614035,16.0478707328439
AiE2093m,No_Labeling,0,L6b,6.290194511413574,4.33591556287494,0.669761243339616,45.9069020866774,23.2851459681988
AiE2098m,On_Target,1,Lamp5,5.66519021987915,3.59110596066694,0.565259272432169,35.7586512866016,9.06988039612771
AiE2100m,No_Labeling,0,Lamp5,-3.246103286743164,2.72773649500916,0.522163850855288,41.6221985058698,6.15856077522039
AiE2103m,On_Target,1,Lamp5_Lhx6,0.6652129888534546,4.25612737590084,0.63014709307344,35.6103731815307,37.8180713653565
AiE2104m,On_Target,1,Lamp5_Lhx6,2.5706753730773926,3.64499770701178,0.624912337694985,40.1049117787315,50.8587856292724
AiE2112m,Off_Target,0,L5-6_NP,15.37343978881836,4.67290458343999,0.800597357534055,47.5308641975309,71.5579277426004
AiE2113m,Off_Target,0,L5-6_NP,13.976719856262207,4.58042734829321,0.711971358012563,40.8653846153846,22.5552184805274
AiE2114m,On_Target,1,L5-6_NP,6.374993801116943,4.65551465980302,0.758145722087592,46.3806970509383,13.2736463025212
AiE2115m,No_Labeling,0,L5-6_NP,23.478086471557617,4.61030649836564,0.67766242243688,42.3326133909287,27.6451131887734
AiE2116m,Mixed_Target,0,L5-6_NP,13.091531753540039,4.61030649836564,0.67766242243688,41.8060200668896,27.6451131887734
AiE2117m,On_Target,1,Astro,1.1947746276855469,3.52879595375158,0.84008069533988,48.0408858603066,185.699823450297
AiE2118m,On_Target,1,Astro,16.859493255615234,4.59699888440237,0.744053316153878,43.8320209973753,138.038226764649
AiE2119m,Off_Target,0,Astro,24.4239501953125,4.66686179799373,0.784955036924022,45.5988455988456,101.51124772802
AiE2120m,On_Target,1,Astro,14.803201675415039,4.63792042348641,0.789458973530805,42.2636965683323,141.626910131425
AiE2121m,On_Target,1,Astro,17.778488159179688,4.67687888109403,0.804506212736867,47.887323943662,146.088516712189
AiE2122m,On_Target,1,Astro,2.1130058765411377,4.68533733628155,0.759161959460321,36.9740376007162,87.0207260157912
AiE2123m,On_Target,1,Astro,8.889810562133789,4.40381245700808,0.693039555322146,41.9463087248322,83.4902372919024
AiE2124m,No_Labeling,0,Endo,-1.0095152854919434,4.69002996834097,0.757693818512359,54.140127388535,122.951373428106
AiE2125m,No_Labeling,0,Endo,-16.80885887145996,4.69177974404121,0.93919079465852,47.3498233215548,70.1418638527394
AiE2126m,No_Labeling,0,Endo,-21.860328674316406,4.63729753632373,0.95724004539198,49.4199535962877,80.9745825827122
AiE2127m,Off_Target,0,Endo,-1.5052781105041504,4.67924278206408,0.861704873958895,51.5789473684211,65.5379563272
AiE2128m,On_Target,1,Endo,-0.21166539192199707,4.69414553760051,0.930129149491398,59.8848368522073,144.075178474188
AiE2129m,No_Labeling,0,Endo,-0.6641941070556641,4.67298758811296,0.767557776092753,51.5426497277677,55.7885082364082
AiE2130m,No_Labeling,0,Endo,2.716935157775879,4.67887842196031,0.818805214101266,53.8258575197889,77.9955855309963
AiE2131m,Off_Target,0,Endo,-7.319972038269043,4.63271648101134,0.655427936315218,51.7958412098299,24.9152557253837
AiE2132m,Off_Target,0,Endo,-1.7483210563659668,4.69256123187517,0.844289415782488,49.3417286777333,278.40090635419
AiE2133m,On_Target,1,Endo,-18.47439193725586,4.6745368374466,0.864578910551508,58.5755813953488,213.404587715864
AiE2134m,On_Target,1,Endo,1.2207114696502686,4.69268535922875,0.782388895434895,47.2868217054264,137.575545966625
AiE2135m,On_Target,1,Endo,-4.261721611022949,4.65652403750933,0.872115953999395,54.0791100123609,298.170621335506
AiE2136m,No_Labeling,0,Endo,-2.31050443649292,4.65390230077527,0.657640983860008,46.639231824417,98.577751815319
AiE2137m,No_Labeling,0,Endo,-5.073301315307617,4.67734558024795,0.688489849979658,52.0770010131712,177.927426964045
AiE2138m,No_Labeling,0,VLMC,7.284355163574219,4.16368940762793,0.466149826929746,48.1698389458272,10.2375766038895
AiE2139m,No_Labeling,0,VLMC,3.796443462371826,3.99369824944697,0.618722971865211,51.8672199170125,11.212583899498
AiE2140m,No_Labeling,0,VLMC,-1.1535773277282715,3.69002352212471,0.463806075355142,44.5040214477212,2.4375182390213
AiE2141m,No_Labeling,0,Lamp5_Lhx6,0.6898488998413086,4.29849264711904,0.672520090415227,47.3846153846154,3.9122142791748
AiE2142m,No_Labeling,0,Lamp5_Lhx6,-1.6316096782684326,3.10754726479502,0.458901512510995,40.48,6.52035713195801
AiE2143m,No_Labeling,0,Lamp5,-1.8167707920074463,2.08849719071685,0.424009123239442,53.2520325203252,2.23947665467858
AiE2144m,No_Labeling,0,Sst_Chodl,-5.274370193481445,4.23792559876954,0.414088321326214,52.0,16.8526752591133
AiE2145m,No_Labeling,0,VLMC,3.4641153812408447,4.29135334605396,0.535017998489254,45.1536643026005,8.28756201267242
AiE2146m,No_Labeling,0,Endo,-1.278979778289795,3.25493847970336,0.589001251980833,54.0090771558245,14.0825357437134
AiE2147m,Off_Target,0,Sst,0.3770766258239746,1.8052956199454,0.353871411618056,52.2012578616352,10.5515925083309
AiE2148m,Off_Target,0,Endo,-1.901815414428711,3.85838176126989,0.403691360501919,57.1214392803598,7.58290386199951
AiE2149m,No_Labeling,0,L6_IT_Car3,-2.4319326877593994,4.08403216555249,0.536114689431199,42.0560747663551,3.78362102061511
AiE2150m,Off_Target,0,Pvalb,14.222553253173828,3.59660213014388,0.541658069211146,49.4525547445255,6.62161767482758
AiE2151m,No_Labeling,0,Lamp5_Lhx6,-4.246047019958496,3.63751264898806,0.573773947097405,44.6958981612447,5.21628570556641
AiE2152m,No_Labeling,0,Pvalb_ChC,-3.0764524936676025,3.73351480297479,0.543245090528501,46.5979381443299,7.44451475143433
AiE2153m,No_Labeling,0,L6_IT_Car3,-10.104194641113281,2.50702612984711,0.39224114607493,47.8011472275335,6.24297465384007
AiE2154m,No_Labeling,0,Endo,-6.137265682220459,3.45791327440535,0.590029378074013,51.2658227848101,13.8117178380489
AiE2155m,Off_Target,0,Sncg,-0.4229245185852051,2.2856359160167,0.337353338660014,50.989010989011,3.97848308086394
AiE2156m,Off_Target,0,Sncg,-1.2012765407562256,3.41865421933307,0.546051858267863,48.4555984555985,5.96772462129593
AiE2157m,Mixed_Target,0,VLMC,4.003574371337891,4.60422430568414,0.662469384306378,55.5858310626703,42.4128173589706
AiE2158m,No_Labeling,0,Sst_Chodl,-2.1648142337799072,2.84014390993861,0.43602949351638,50.2577319587629,4.21316885948181
AiE2159m,Mixed_Target,0,VLMC,8.421643257141113,4.58784765170332,0.531969545075614,60.6334841628959,35.5877662897109
AiE2160m,No_Labeling,0,Astro,-3.4000210762023926,2.91145750330659,0.591091582509852,50.1937984496124,9.0590011831373
AiE2161m,No_Labeling,0,Lamp5_Pax6,-2.846920967102051,2.79202796186838,0.560644310121094,50.4065040650407,1.60693395137787
AiE2162m,Mixed_Target,0,VLMC,1.5103206634521484,4.55702325778207,0.669546432503776,63.1299734748011,38.0252845287324
AiE2163m,No_Labeling,0,L6_IT_Car3,-0.11373341083526611,3.26034582392287,0.47702105554173,43.7801350048216,5.48625046759843
AiE2164m,No_Labeling,0,Sncg,-4.108309268951416,2.56542764948656,0.397321139745063,38.0664652567976,3.18278646469116
AiE2165m,Off_Target,0,L5_IT,-2.057614803314209,3.98125897878901,0.575756962386421,31.1991869918699,4.60336290299892
AiE2166m,No_Labeling,0,Pvalb_ChC,-1.6546220779418945,3.91673164157965,0.361320897261448,47.5460122699387,11.1667721271515
AiE2167m,No_Labeling,0,Sncg,-3.5848002433776855,4.12990634658521,0.47528323001221,43.7219730941704,10.3440560102463
AiE2168m,Mixed_Target,0,OPC,-2.933351516723633,3.15299447421707,0.374410705391945,58.0318379160637,19.5928960125893
AiE2169m,No_Labeling,0,Pvalb_ChC,-6.3508620262146,3.710666795115,0.457180853370068,42.3794712286159,14.8890295028687
AiE2170m,No_Labeling,0,Pvalb_ChC,-4.538229465484619,3.78526130725528,0.395480168181499,38.8059701492537,3.72225737571715
AiE2182m,Off_Target,0,L4_IT,,2.90790209835906,0.564410584890354,43.8943894389439,2.82697136141359
AiE2183m,Off_Target,0,Sncg,0.7092032432556152,4.43624772989763,0.671558414202548,39.5890410958904,11.5376009345055
AiE2184m,No_Labeling,0,L6_IT,-1.3391573429107666,3.53261677393623,0.68607289360614,40.3061224489796,5.70074873417616
AiE2185m,No_Labeling,0,L6_IT,0.8311886787414551,3.30031109409061,0.616717201487146,52.4844720496894,9.02822416462004
AiE2186m,No_Labeling,0,L6_IT,-1.9451457262039185,3.82778413336734,0.700991123109211,52.7696793002915,11.450430829078
AiE2187m,No_Labeling,0,L6_IT,-0.0850076675415039,4.24503912084011,0.709395492790769,40.3061224489796,13.3099022945389
AiE2188m,No_Labeling,0,L6b,5.176200866699219,4.57144228390866,0.591003347790541,43.2387312186978,45.1543033048509
AiE2189m,No_Labeling,0,L6b,0.6453962326049805,4.66704455153594,0.70759337635303,40.4951370468612,47.6716162785888
AiE2190m,No_Labeling,0,L6b,4.189815998077393,4.5135037779345,0.615955680876418,42.9405520169851,34.927718717605
AiE2192m,On_Target,1,L6b,0.16164350509643555,4.28508187813223,0.615477487830797,46.2016574585635,34.7703866176308
AiE2193m,Off_Target,0,L6b,1.8644473552703857,4.35868978802149,0.673879390416665,41.5249588590236,35.5570469610394
AiE2194m,No_Labeling,0,L5-6_NP,5.542490482330322,4.62531888790018,0.685376387044619,42.9073856975381,16.9663149788976
AiE2204m,No_Labeling,0,L5-6_NP,3.8989906311035156,4.53889627437818,0.550935919620702,48.2758620689655,45.3100409992039
AiE2331m,Mixed_Target,0,Endo,-2.683272361755371,3.68914356159571,0.428142346946938,57.0858283433134,95.057119935751
AiE2332m,No_Labeling,0,Sncg,3.5000219345092773,2.27182282991658,0.380852029223762,51.497005988024,2.78493815660477
AiE2333m,Mixed_Target,0,L6_IT_Car3,3.610485076904297,4.10058644002532,0.806906543903597,37.9061371841155,49.7546159550547
AiE2334m,Off_Target,0,L6_IT_Car3,-1.9254515171051025,4.44453208085314,0.754507758000505,37.1866295264624,22.1341828331351
AiE2335m,No_Labeling,0,L6_IT_Car3,-5.597738265991211,4.52160687813967,0.730355553274229,44.4615384615385,17.0262943804264
AiE2336m,No_Labeling,0,L6_IT_Car3,-1.5414752960205078,4.20236538303257,0.724298885334291,47.037037037037,17.7830186784267
AiE2337m,No_Labeling,0,L6_IT_Car3,-4.108103275299072,4.57963109784127,0.691310441936551,41.8,19.8640101402998
AiE2339m,On_Target,1,L6_IT_Car3,-8.963690757751465,4.58041850053058,0.691176651672263,36.5159128978224,23.6476311162114
AiE2340m,Off_Target,0,L6_IT_Car3,-6.361612796783447,2.20479621346049,0.750869282849576,38.7205387205387,3.97280202805997
AiE2341m,No_Labeling,0,L6_IT_Car3,-1.9267570972442627,4.38163206983566,0.72735086864559,34.3936381709742,5.86461254954338
AiE2342m,On_Target,1,Sst,-1.2949204444885254,3.09703635716924,0.598765128134608,41.8154761904762,12.9517402192578
AiE2343m,Mixed_Target,0,L6_IT_Car3,-1.8874006271362305,3.99112345702663,0.659794433060119,39.5491803278689,8.51314727962017
AiE2344m,On_Target,1,Sst,1.9920432567596436,3.56731239561307,0.542743835143252,43.1683168316832,10.596878352575
AiE2345m,No_Labeling,0,L6_IT_Car3,-1.4930791854858398,2.75911031827688,0.566453416566097,41.0468319559229,3.97280202805997
AiE2346m,Off_Target,0,L6b,-5.053928375244141,2.196011547013,0.35966513372394,51.468315301391,34.9277186617255
AiE2347m,Mixed_Target,0,L6_IT,0.4823751449584961,2.78434835509643,0.494531712764228,44.6870451237263,24.5890659503638
AiE2348m,Mixed_Target,0,Lamp5_Lhx6,-2.650782585144043,2.86948575880575,0.50465732254597,48.6486486486487,18.2569999694824
AiE2349m,No_Labeling,0,L6b,-0.25699472427368164,4.66341789273048,0.772198906963422,43.9121756487026,34.6130548082292
AiE2350m,No_Labeling,0,L6b,-1.251013994216919,4.65473495913757,0.744570591139288,43.2343234323432,32.7250700891019
AiE2351m,Mixed_Target,0,L6b,-1.4203457832336426,4.17588121128643,0.782475052382998,36.5284974093264,42.4796583764256
AiE2352m,No_Labeling,0,Endo,-6.4025654792785645,4.27487539344274,0.612623968902608,39.2111368909513,17.0615339577198
AiE2353m,Mixed_Target,0,Endo,-3.2472293376922607,3.96357279708299,0.71593195784236,44.4604316546763,24.3736196458339
AiE2354m,No_Labeling,0,L6b,-0.6879009008407593,2.57972519613897,0.457615119879644,54.6120058565154,15.4185425117612
AiE2357m,No_Labeling,0,Lamp5_Lhx6,-3.977673053741455,2.54431909733683,0.545577088466735,43.0249632892805,5.21628570556641
AiE2358m,No_Labeling,0,L6b,1.7526013851165771,3.78220021802119,0.690094120220196,36.6120218579235,22.0264892466366
AiE2359m,On_Target,1,L6b,0.745274543762207,3.78220021802119,0.690094120220196,36.6120218579235,22.0264892466366
AiE2360m,No_Labeling,0,Lamp5,11.263057708740234,2.68815483015254,0.492790481131958,48.9520958083832,20.0433153994381
AiE2361m,No_Labeling,0,Lamp5,13.625354766845703,2.68815483015254,0.492790481131958,48.9520958083832,20.0433153994381
AiE2362m,On_Target,1,Lamp5,2.3716259002685547,2.99559848364062,0.611872684702836,49.1875923190547,45.3494012877346
AiE2363m,No_Labeling,0,Oligo,-3.976633071899414,3.69835405613478,0.599773488173897,51.6245487364621,48.2325288690627
AiE2364m,No_Labeling,0,Lamp5_Pax6,-1.4385147094726562,2.18329191856881,0.615624150048431,47.2089314194577,31.3352116942406
AiE2365m,Mixed_Target,0,Lamp5,12.21806526184082,3.18805245223779,0.426676520007496,52.2012578616352,13.4368596374989
AiE2366m,Mixed_Target,0,Lamp5_Lhx6,6.8914289474487305,2.61892208041615,0.686797429024707,32.5652841781874,14.3447856903076
AiE2367m,Mixed_Target,0,L5_ET,10.85378646850586,3.9258728144525,0.676495675428144,44.022770398482,15.3619881207123
AiE2368m,No_Labeling,0,Lamp5_Pax6,7.143213748931885,3.47926735288774,0.747780549317321,49.9072356215213,22.4970751404762
AiE2369m,Mixed_Target,0,Lamp5_Pax6,-3.713268280029297,2.71798998620491,0.692712215886216,47.0149253731343,12.4537381231785
AiE2370m,On_Target,1,Lamp5_Pax6,0.4207625389099121,3.47208527439586,0.667909209104386,35.46875,8.83813673257828
AiE2373m,No_Labeling,0,Astro,-12.6505765914917,2.66939277582006,0.233273121328899,61.214953271028,59.3393673598766
AiE2375m,Off_Target,0,Endo,-31.302099227905273,1.89538816074888,0.114800086768628,57.0566948130277,148.949901401997
AiE2377m,No_Labeling,0,L6b,-1.5896748304367065,2.06187229328685,0.519123489074583,39.2,9.28259188681841
AiE2381m,No_Labeling,0,L5_ET,5.373689651489258,2.42275330886703,0.606324786614212,47.6106194690266,16.3057280424982
AiE2383m,Mixed_Target,0,Vip,-2.2555553913116455,3.72293695339266,0.56626249774924,54.6365914786967,36.6002649553121
AiE2384m,No_Labeling,0,Sncg,7.443320274353027,3.15659089704027,0.758041159614072,44.4250871080139,15.5160840153694
AiE2385m,No_Labeling,0,Sncg,7.213063716888428,3.18124958965361,0.752326758316805,44.1368078175896,16.3117806315422
AiE2386m,Mixed_Target,0,L5_ET,-2.298428535461426,3.10216750123528,0.759010640036323,33.3333333333333,20.6049873568118
AiE2387m,Mixed_Target,0,L5_ET,-2.7425098419189453,3.10216750123528,0.759010640036323,33.3333333333333,20.6049873568118
AiE2389m,On_Target,1,L5_ET,1.4081511497497559,4.52930845838457,0.820858631465344,30.4147465437788,31.9036509878933
AiE2392m,No_Labeling,0,Sst_Chodl,-5.693694591522217,4.05112008361331,0.804632234989435,31.4453125,5.26646107435226
AiE2393m,Off_Target,0,L6_IT_Car3,-2.670304298400879,4.57787514747883,0.8684746195703,30.5232558139535,3.78362104296684
AiE2394m,Mixed_Target,0,L6b,-4.373506546020508,3.04193756750031,0.477114709353104,39.6875,19.9811723269522
AiE2395m,Mixed_Target,0,L6b,0.40157413482666016,3.04193756750031,0.477114709353104,39.6875,19.9811723269522
AiE2396m,No_Labeling,0,L6b,-0.5338735580444336,3.70726452655846,0.548917853467928,44.7782546494993,15.8905386552215
AiE2397m,No_Labeling,0,L6b,0.1340036392211914,3.70726452655846,0.548917853467928,44.7782546494993,15.8905386552215
AiE2398m,No_Labeling,0,L6b,1.9088258743286133,3.78615767182711,0.658694607332484,41.49377593361,15.1038783229888
AiE2399m,No_Labeling,0,L6b,0.8981890678405762,2.90326105073077,0.514220732629359,43.1372549019608,11.4852408058941
AiE2400m,Off_Target,0,L6b,-2.3478622436523438,3.16929766380912,0.523573411063049,41.6433239962652,23.757141944021
AiE2401m,On_Target,1,L5_ET,-2.753201484680176,4.6762244132278,0.766808510169147,38.0073800738007,25.0615368392318
AiE2402m,On_Target,1,L5_ET,3.99951171875,4.54155195766493,0.834055301688245,39.2316647264261,56.4933181665838
AiE2403m,No_Labeling,0,L2-3_IT,-3.268221378326416,3.08609801999101,0.559652729939055,43.6781609195402,6.79735534451902
AiE2404m,Off_Target,0,L4_IT,,3.17994450676793,0.474511271966629,36.424957841484,7.21365106198937
AiE2405m,Off_Target,0,L4_IT,,2.59573418824683,0.560586604464392,40.8765652951699,10.1868450595066
AiE2406m,No_Labeling,0,L2-3_IT,4.4776611328125,4.11019049910808,0.698139334161407,39.1915641476274,15.4588684374467
AiE2407m,On_Target,1,L2-3_IT,8.241507530212402,4.44010232140798,0.513889524506002,45.0406504065041,23.2337697241455
AiE2409m,No_Labeling,0,L6_CT,-2.5529675483703613,4.37692668282946,0.614068037705418,49.7970230040595,33.4277366884054
AiE2411m,No_Labeling,0,L6_CT,-5.296337127685547,4.032426955177,0.550757710320667,45.7861635220126,18.9217769606039
AiE2412m,Mixed_Target,0,L5_ET,14.30886173248291,2.92324720191536,0.606556180829773,46.3840399002494,23.6459269691259
AiE2413m,Off_Target,0,L6_CT,-9.359082221984863,2.24591201125906,0.584712389771536,47.5814412635735,42.9659021627158
AiE2417m,No_Labeling,0,Sst_Chodl,7.711748123168945,4.60679942405767,0.561135172680444,47.741273100616,51.6113176345824
AiE2418m,No_Labeling,0,Sst_Chodl,-2.798520088195801,3.99065536934462,0.648757177998701,56.0137457044674,28.4388890862466
AiE2419m,No_Labeling,0,L6_IT_Car3,-1.0571895837783813,4.67031243205623,0.829908733644312,42.9697766097241,40.8631066158413
AiE2420m,On_Target,1,L6_IT_Car3,-0.8272191286087036,4.67412754418142,0.772502463241561,38.8761467889908,41.2414688542485
AiE2421m,No_Labeling,0,L6_IT_Car3,-8.93724250793457,4.53529186884657,0.665868532794499,40.2272727272727,73.0238861069083
AiE2423m,No_Labeling,0,L6_IT_Car3,-4.77657413482666,3.59686337877873,0.702267489714267,43.1446540880503,27.052890367806
AiE2424m,Off_Target,0,Sst_Chodl,12.197477340698242,4.32695049590656,0.740694796271776,42.9189189189189,70.5705767869949
AiE2425m,On_Target,1,Sst_Chodl,26.836891174316406,4.52679278964527,0.754077267810777,44.9856733524355,84.2633757591247
AiE2426m,Mixed_Target,0,Sst_Chodl,-4.8250274658203125,2.69092153205909,0.682437067433527,48.1751824817518,25.279012799263
AiE2428m,On_Target,1,Sst_Chodl,29.37786102294922,4.63110843242017,0.693924002443368,47.3821989528796,40.0251032710075
AiE2429m,No_Labeling,0,Sst_Chodl,26.12921714782715,4.63110843242017,0.693924002443368,47.3821989528796,40.0251032710075
AiE2430m,Off_Target,0,Sncg,8.938702583312988,3.77515469442759,0.658187291055757,51.4522821576763,20.6881120204926
AiE2431m,On_Target,1,Vip,6.41615104675293,4.3264470857579,0.70052817545348,54.6109510086455,74.1093405392021
AiE2432m,No_Labeling,0,L2-3_IT,-0.8983340263366699,2.83068336452814,0.49385056126068,49.4736842105263,4.5239923344925
AiE2433m,No_Labeling,0,Vip,-2.8605575561523438,2.84181586424267,0.367174285529097,48.7951807228916,1.23928660154343
AiE2434m,Off_Target,0,Sst_Chodl,-3.728806972503662,3.67690613310304,0.486669710830837,50.8165225744476,4.21316885948181
AiE2435m,No_Labeling,0,Lamp5_Lhx6,-2.847773313522339,2.6431789918611,0.374883209283255,49.940119760479,5.21628570556641
AiE2436m,On_Target,1,Sst,-10.034019470214844,2.12051105353332,0.543133773822294,55.2123552123552,74.44986262545
AiE2437m,Mixed_Target,0,Lamp5,14.217223167419434,3.16388906916133,0.587713519560251,49.3493493493493,70.9914075024425
AiE2438m,No_Labeling,0,Pvalb,3.351149559020996,3.04954462461701,0.521603724789954,46.0221550855992,22.8378244042397
AiE2439m,On_Target,1,Lamp5,6.341452598571777,3.83216964003994,0.809290530478332,35.1434426229508,177.366546213627
AiE2442m,No_Labeling,0,L6b,-7.557599067687988,2.29161112801296,0.575562384058108,46.9893742621015,19.9811723269522
AiE2443m,On_Target,1,L5-6_NP,-5.495354652404785,3.36983494437576,0.638203475846108,46.7650397275823,67.7654573991895
AiE2445m,No_Labeling,0,Oligo,-11.401063919067383,4.45312403472034,0.60985824267302,39.3129770992366,37.1901962086558
AiE2446m,Mixed_Target,0,Lamp5,6.84275484085083,3.21295408322319,0.705021441831031,33.2460732984293,27.7695096731187
AiE2447m,No_Labeling,0,Pvalb,-3.617854595184326,2.62975491408525,0.429147645992514,56.8027210884354,6.67567176371813
AiE2448m,No_Labeling,0,L4_IT,,2.20042740829737,0.570431811519996,52.5810324129652,42.4776815045626
AiE2449m,Mixed_Target,0,L5-6_NP,-0.8950107097625732,1.98627462051887,0.443704100596713,32.5342465753425,9.68077982962131
AiE2450m,Off_Target,0,Lamp5_Lhx6,-6.903779029846191,1.59014698742471,0.595067634206993,68.1751824817518,521.628570556642
AiE2452m,No_Labeling,0,Vip,6.101467132568359,4.08732435724417,0.643711260466817,33.9118825100133,15.6150113157928
AiE2454m,On_Target,1,Oligo,3.9555225372314453,3.22762136384832,0.668235917310392,43.2432432432432,30.8324891030789
AiE2455m,On_Target,1,Oligo,3.9555225372314453,3.22762136384832,0.668235917310392,43.2432432432432,30.8324891030789
AiE2459m,On_Target,1,L5_ET,10.292520523071289,2.75976966970355,0.611950574429158,35.5864811133201,19.2680225903168
AiE2460m,No_Labeling,0,L5_ET,11.753617286682129,2.75976966970355,0.611950574429158,35.5864811133201,19.2680225903168
AiE2462m,No_Labeling,0,L2-3_IT,3.325510025024414,3.06303621467265,0.785673415118767,44.150417827298,75.7711883336306
AiE2463m,No_Labeling,0,L2-3_IT,7.213147163391113,3.87869647885624,0.751805955583549,37.1268656716418,21.2559438999742
AiE2464m,No_Labeling,0,L2-3_IT,3.700716972351074,3.31814773509032,0.817632714837261,37.0093457943925,28.5761726349593
AiE2465m,On_Target,1,Vip,-1.5870627164840698,4.4494016772534,0.837593536353117,43.4108527131783,48.5800354052335
AiE2466m,No_Labeling,0,Sncg,-1.685731291770935,2.13294021856233,0.568342617542936,35.4166666666667,3.58063477277755
AiE2467m,On_Target,1,Vip,-1.3150320053100586,3.8393074015124,0.75116077216357,41.4330218068536,55.1895641684532
AiE2468m,No_Labeling,0,Vip,7.096163749694824,4.5624815995993,0.76231260352548,45.2145214521452,125.085329566151
AiE2469m,Off_Target,0,L6_IT_Car3,-9.329859733581543,4.47180498518397,0.570108981017201,48.3009708737864,32.7283214181662
AiE2470m,No_Labeling,0,L6_IT_Car3,-3.190718173980713,4.46889177691454,0.775741409252669,44.5488721804511,39.1604773029684
AiE2472m,On_Target,1,Sst_Chodl,14.711797714233398,4.08355923504708,0.712766854774261,44.4753946146704,55.8244866728781
AiE2473m,Mixed_Target,0,Vip,-3.695793628692627,2.35245520675306,0.554717733091425,55.3691275167785,19.4981092493981
AiE2474m,Mixed_Target,0,Lamp5,10.1318998336792,3.34230801154253,0.753560269546036,35.995085995086,34.1520180143417
AiE2475m,Mixed_Target,0,Astro,2.0885562896728516,2.67682814040138,0.645388323762701,60.0,58.3694526515901
AiE2476m,On_Target,1,Astro,1.31427001953125,2.68050984051936,0.64987755520472,60.16,57.3025467284023
AiE2477m,Off_Target,0,Vip,2.062173843383789,3.37595562047441,0.769202795631707,48.1865284974093,38.2526469714938
AiE2478m,No_Labeling,0,Pvalb_ChC,-1.4403828382492065,3.5196232498254,0.699804739430077,46.286701208981,22.333544254303
AiE2481m,No_Labeling,0,L6_IT_Car3,-1.773320198059082,4.54691844551471,0.700019185343863,45.821325648415,52.2139700800181
AiE2482m,Mixed_Target,0,L6_IT_Car3,1.7226715087890625,2.77320770055152,0.467384897912778,65.3923541247485,93.6446200311184
AiE2484m,No_Labeling,0,L5_ET,0.7631125450134277,4.31616174086531,0.614385226473504,33.3333333333333,9.1752487309277
AiE2486m,Mixed_Target,0,OPC,-6.022056579589844,1.96070992685819,0.452905703937588,60.4395604395604,56.8702890872954
AiE2487m,Off_Target,0,L5_IT,-6.541645050048828,2.75932252439578,0.606952744152952,42.9411764705882,18.6307777594775
AiE2490m,No_Labeling,0,L5_IT,-16.399538040161133,3.27687279184684,0.550320210799333,46.4163822525597,18.0578269455582
AiE2492m,No_Labeling,0,Lamp5_Pax6,-1.125876545906067,3.55812132206063,0.562074798269675,40.2777777777778,11.2485376596451
AiE2493m,Mixed_Target,0,L5_IT,-4.903902053833008,4.62384498122632,0.644942911543161,50.0,30.7615280225873
AiE2494m,No_Labeling,0,L5_IT,-1.8689651489257812,4.49459033078988,0.722474767594006,41.4551607445008,22.779731316492
AiE2495m,No_Labeling,0,Lamp5,6.285265922546387,3.26769334667865,0.659709571639971,41.0828025477707,17.8038389794529
AiE2496m,On_Target,1,Lamp5_Pax6,5.9628119468688965,3.1224046363782,0.623927510284298,47.638326585695,34.1473461091519
AiE2497m,No_Labeling,0,Oligo,-3.7349700927734375,3.48532576036055,0.571805381572329,36.0859728506787,8.07859009131789
AiE2498m,On_Target,1,Lamp5_Pax6,-0.4203096032142639,2.35983834361413,0.520923446277941,39.0779363336992,11.2485376596451
AiE2499m,Mixed_Target,0,Lamp5,-1.7057132720947266,2.33039826215386,0.622883042372103,39.9394856278366,22.2827922552824
AiE2500m,No_Labeling,0,L6_CT,-1.6973600387573242,3.37117330555482,0.740996120602183,36.491935483871,28.1729144370182
AiE2501m,No_Labeling,0,L6_CT,-1.766968011856079,2.4650215793659,0.627087887395053,40.0,4.74700362235308
AiE2502m,Mixed_Target,0,L6_CT,-2.9995903968811035,2.54580813656746,0.58945197129133,45.8646616541353,13.7994289761409
AiE2503m,No_Labeling,0,Pvalb,-1.5361509323120117,2.67349558331594,0.485695246145236,57.6271186440678,5.4054022282362
AiE2505m,No_Labeling,0,Oligo,-4.153355121612549,2.2522993491167,0.548439375824304,35.3960396039604,0.860441531985998
AiE2509m,Off_Target,0,L5-6_NP,1.0482826232910156,4.68626300757798,0.848876499399587,43.2291666666667,47.6054835319519
AiE2510m,No_Labeling,0,Lamp5,0.2758791446685791,3.30624718523587,0.51950779639194,60.7058823529412,38.5189971886575
AiE2515m,Off_Target,0,L2-3_IT,6.110590934753418,4.47379306153668,0.731289985345574,45.9627329192547,22.8700315738097
AiE2517m,No_Labeling,0,L4_IT,,2.78002013145485,0.678706734444402,33.1707317073171,2.94882358890026
AiE2518m,On_Target,1,L5_ET,8.85720443725586,4.60902108554261,0.718798930170106,30.3370786516854,13.6055834563449
